Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
"Big C  Quy Nhơn rộng và xây dựng bài bản, có hệ thống, hàng hóa đa dạng, giá tạm ổn. Tuy nhiên còn ít mẫu mã và lối đi cầu thang xây dựng hơi bất tiện.",0,0,0,0,0,0
"Sản phẩm đa dạng, thái độ nhân viên tốt, giá thành sản phẩm phù hợp",0,0,0,0,0,0
"Nhà vệ sinh sạch sẽ, các sản phẩm đa dạ, giá cả phải chăng, sản phẩm tự chọn, hàng chính hãng có khu vui chơi giải trí, trẻ con, người lớn",0,0,0,0,0,0
"Hàng đã mua hầu như không thể đổi trả mặc dù có quy định đổi trả trong vòng 7 ngày. Khi trả hàng thái độ của nhân viên rất khó chịu và tốn hơn 1 tiếng đồng hồ để làm thủ tục trả hàng...It is almost impossible to return or exchange bought items although there is a return policy. When I came to return some items, the attitude of staffs at the customer service was awkward and it took me more than 1 hour for them to finish the return procedure.",0,0,0,0,0,0
"Mong rằng quản lý ở đây có thể thấy cái bình luận này. Nhân viên tại quầy gửi đồ tóc ngắn có thái độ không mấy thânthiện, lại  rất khó chịu khi tôi hỏi tìm đồ để quên, trông khi tôi đến trước để lấy đồ thì chị ấy lại lấy cho mấy người đến sau để tôi chờ cũng gần 10p.",0,0,0,0,0,0
"Nhân viên big c qn k nhiệt tình với khách hàng, hàng hóa hay bị bể, rách, nhân viên không giải quyết vấn đề mà đổ lỗi cho khách làm hư. Nhân viên lao công nhăn nhó, khó chịu mỗi khi khách hàng đi vệ sinh. Nói chung k hài lòng cho mấy.",0,0,0,0,0,0
"Siêu thị thứ 2 ở Quy Nhơn. Đối diện là bến xe Quy Nhơn. Vị trí gần biển, sau là núi",0,0,0,0,0,0
Vào đây nhớ ghé mua bánh mỳ trong khu mua sắm nha.Bánh mỳ ở đây ngon nhất vùng Nam Trung Bộ đấy.,0,0,0,0,0,0
"Big C Quy Nhơn là nơi mua sắm chất lượng rất tốt, đầy đủ tất cả các mặt hàng phong phú đa dạng, rộng rãi thoáng mát !",0,0,0,0,0,0
Siêu thị cũng khá nhiều mặt hàng.  Nhưng cũng còn có 1 số mặt hàng muốn mua ko có. Như măng tre.,0,0,0,0,0,0
"Phục vụ tốt, trái cây ngon giá rẻ. Có rạp chiếu phim xem xong mua sắm rất tiện",0,0,0,0,0,0
"Mua cải bó sôi k có, nhiều loại rau để lên bảng nhưng k có",0,0,0,0,0,0
Trung tâm thương mại với bãi đỗ xe rộng rãi. Nằm trên đường quốc lộ rất thuận tiện. Thiết kế đẹp. Dễ tìm kiếm mặt hàng.,0,0,0,0,0,0
Ngày tết sale nhiều trái cây. Người dân xô đẩy vào lấy cả thùng chắc về bán. Hazzz. Xô đẩy nhau thấy mà sợ.,0,0,0,0,0,0
"Nhân viên thu ngân gian hàng thức ăn nhanh giáo tiếp quá kém,thức ăn vị tạm đc,nhưng món nhanh khách OK,nhưng giá đồ ăn chiên quá cao",0,0,0,0,0,0
Phục vụ chu đáo nhiệt tình. Bảo vệ rất lịch sự mặc dù chỉ ghé vào quầy đồ ăn ở tầng trên.,0,0,0,0,0,0
Siêu thị Big c... Bán đủ đồ.. Người làm việc.. Đuổi hết là vừa.. Mất lịch sự.. Làm việc không tận tình.. Khách hàng là.. Rác.. Sẽ không bao giờ trở lại...,0,0,0,0,0,0
"Quầy k có giá, tính tiền lâu, nên nhà dơ, cần cải thiện thêm",0,0,0,0,0,0
"Trung tâm mua sắm hiện đại vào loại bậc nhất thành phố, ngoài ra còn có khu vui chơi, rạp phim CGV, rất tuyệt!",0,0,0,0,0,0
"Rất thuận tiện cho việc mua sắm,có nhiều sân chơi giải trí cho ngừời lớn và trẻ em, có phong cảnh đẹp để chụp hình",0,0,0,0,0,0
So với cuộc sống của dân địa phương thì hơi bị xa xĩ. với khách du lịch thì ở mức trung bình..Trãi nghiệm cùng : Du lịch thực tế - Ẩm thực địa phương.,0,0,0,0,0,0
"Hàng hóa rất đa dạng, giá tốt so với các siêu thị khác",0,0,0,0,0,0
Big c khá rộng mỗi tội mình thấy khu ăn uống ở tầng 3 lên khá mất thời gian lại dag lúc đói,0,0,0,0,0,0
Có những hàng hóa và các mối quan hệ giữa người lao động và phát triển của nền kinh tế xã hội của Thành phố Quy Nhơn.,0,0,0,0,0,0
"Kha là xa với nhà mình , nhưng cũng cho 5⭐ , bigC bán rẻ hơn cóp mác",0,0,0,0,0,0
Mua sắm đa dạng nhưng thái độ của nhân viên ko tốt lắm,0,0,0,0,0,0
Khách hàng chưa có nhiều ý thức xếp hàng(Chen như cái chợ). Ngoài ra thì dịch vụ đều tốt,0,0,0,0,0,0
"Hàng hóa đa dạng, bên cạnh đó còn có khu vui chơi dành cho trẻ con, khu chiếu phim.",0,0,0,0,0,0
Quá ít nhân viên khu phục vụ thức ăn nhanh. Nên khách hàng chờ đợi rất lâu.,0,0,0,0,0,0
"Không có nhiều cửa hàng bán đồ ăn cho lắm, toàn là Fastfood.",0,0,0,0,0,0
"Mặt hàng phong phú, có rạp phim, dịch vụ ăn uống vui chơi",0,0,0,0,0,0
"hàng tốt và bình ổn giá nhưng nếu ăn cơm ở đây cẩn thận dính đồ ăn ôi nhé, mấy anh em tôi bị 1 lần rồi",0,0,0,0,0,0
"Rẻ hơn Co.opmart (ko phải tất cả mặt hàng đều rẻ hơn, nhưng đa phần là vậy).",0,0,0,0,0,0
"Cũng như các big.c khác, mình người miền bắc nên nghe giọng ở đây khá dễ thương, dễ chịu. Lắm gái xinh",0,0,0,0,0,0
"Ở đây kết hợp mua sắm vui chơi, hàng hoá đa dạng,  đồ nấu sẵn nhiều thứ lựa chọn",0,0,0,0,0,0
"Đầy đủ hàng hóa, chính sách chăm sóc khách hàng tốt",0,0,0,0,0,0
Có chỗ nghỉ chân cho khách ở giữa khu mua sắm. Khá thích,0,0,0,0,0,0
Không gian đẹp. Mặt hàng phong phú nhưng giá cả cao hơn một số siêu thị khác,0,0,0,0,0,0
"Vị trí trung tâm dễ tìm, hàng hóa khá đa dạng, các dịch vụ đi kèm cũng khá tốt.",0,0,0,0,0,0
"Xem phim rạp CGV suất ~22h, nóng như phòng xông hơi. Sẽ không bao giờ quay lại.",0,0,0,0,0,0
"khu tổ hợp mua sắm lớn nhất Quy NHơn, là địa điểm vui chơi của mọi người",0,0,0,0,0,0
Tỏnh lẻ mà có được siêu thị hoành tráng như thế này thì quá tốt rồi,0,0,0,0,0,0
Nói chung củng ổn. Bố trí cầu thang lên tầng hơi khuất nếu ở dưới hầm đi lên,0,0,0,0,0,0
"Phục vụ tốt, giá hợp lý. Tuy nhiên quầy tính tiền ít nên chờ lâu",0,0,0,0,0,0
Ok  .sạch sẽ mát mẻ nhân viên vui vẻ và dễ thương nữa 👍👍👍,0,0,0,0,0,0
Siêu thị Big C Quy Nhơn nơi mua sắm và vui chơi lý tưởng thoáng mát,0,0,0,0,0,0
Hàng hóa nhiều và giá rẻ chỉ có điều lúc tình tiến thì nản,0,0,0,0,0,0
Thật tuyệt vời. Có đầy đủ mọi thửa từ sách đến các nhu cầu ăn uống giải trí,0,0,0,0,0,0
"Gì cũng có. Nhà đi du lịch, không cần mang nhiều đồ. Cứ qua big c mua là xong",0,0,0,0,0,0
"Trung tâm thương mại lớn ở Quy Nhơn, có rạp CGV, nhà sách, siêu thị bigc...",0,0,0,0,0,0
Sản phẩm rất chất lượng lại còn rẻ. Có cả khu vui chơi rất ok.,0,0,0,0,0,0
"Siêu thị lớn, bán nhiều mặt hàng. Nhân viên bán hàng zui zẻ và thân thiện.",0,0,0,0,0,0
"Thái độ phục vụ của nhân viên ở đây quá tệ rồi, mong ban quản lý nên xem xét lại",0,0,0,0,0,0
"Bảo vệ ở Big C vô cùng thân thiện và tốt bụng,nhất là ở nhà xe",0,0,0,0,0,0
"Big C ở đây khá rộng, riêng khu lotte thì nhân viên khá thờ ơ với khách,",0,0,0,0,0,0
"Hàng hoá phong phú, giá phải chăng, nhiều sự lựa chon",0,0,0,0,0,0
Thích hợp đi với gia đình có con nhỏ vào cuối tuần.,0,0,0,0,0,0
"Hàng hóa đa dạng, giá cả vẫn rẻ hơn các siêu thị khác một ít",0,0,0,0,0,0
"Sạch, mát, nhiều chỗ để ngồi nghỉ khi đi dạo mỏi, mình thấy rất OK",0,0,0,0,0,0
Siêu thị đầy đủ đồ tiêu dùng và có sân chơi cho trẻ em.,0,0,0,0,0,0
"Còn ít cửa hàng, xe đậu bên ngoài hơi nhiều, choáng đường đi",0,0,0,0,0,0
"Siêu thị này bán nhiều hàng hóa, từ bình dân đến cao cấp",0,0,0,0,0,0
Thích hợp cuối tuần mua sắm và ăn uống cho các cháu nhỏ,0,0,0,0,0,0
"Mua sắm thoải mái, rộng rãi, rát hay ghé big c mua đồ",0,0,0,0,0,0
"Bố trí nhân lực bất hợp lý, mở ít cửa thanh toán nên thanh toán rất chậm.",0,0,0,0,0,0
"Thích hợp bạn bè, gia đình vui chơi vào cuối tuần. Bảo vệ nhiệt tình, vui vẻ",0,0,0,0,0,0
"Có nhiều tiện ích như khu vui chơi, rạp chiếu phim, ....",0,0,0,0,0,0
"Không gian thoáng , rộng rãi. Cách sắp xếp bố cục .các gian hàng hợp lý",0,0,0,0,0,0
Coi phim thì vào cũng được nhưng mua đồ thì ít đồ lắm.,0,0,0,0,0,0
"Khá đẹp và khá chuyên nghiệp. Nhưng khâu tính tiền, quá tệ.",0,0,0,0,0,0
"Mua sắm tốt nhất Quy Nhơn, có bán đồ ăn, có thể mua nhiều thứ!",0,0,0,0,0,0
Chất lượng sản phẩm tương đối. Phong phú đa dạng các dịch vụ giải trí,0,0,0,0,0,0
"Nhân viên nhiệt tình, bị nhầm xe ở đây phải lên công an luôn :D",0,0,0,0,0,0
"Giá rẻ hơn coopmart, nhưng không dám chắc chất lượng hơn coopmart",0,0,0,0,0,0
Mát mẻ. Siêu thị an ninh tốt. Nhân viên phục vụ tốt,0,0,0,0,0,0
Nhân viên dễ thương nhiệt tình .Hàng hóa nhiều. Giá rẻ,0,0,0,0,0,0
"Phong cảnh tuyệt vợi, đồ ăn ngon. Nhất là cơm chiên",0,0,0,0,0,0
Có thang máy đi từ hầm lên các tầng trên sẽ hợp lý hơn.,0,0,0,0,0,0
