Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
"Hôm trước minh có cơ hội đến ăn tối với cty tại nhà hàng ,đồ ăn ngon đa dạng nhiều món đặc biệt. Mình thich nhất la mon thịt bò ca nứoc dưa rất tươi. Nhân viên hơi thiếu nhưng vẫn rất nhiệt tình. Đặc biệt la bạn Lân và Loan. Hi vọng sẽ có cơ hội quay lại",0,0,0,0,0,0
"Đã đi ăn cùng gia đình tại nhà hàng buffet tại khách sạn marriott và cảm thấy đồ ăn rất ngon nhân viên phục vụ nhiệt tình như :chị Thu,chị Nga,và anh quản lí vincent... không gian yên tĩnh nhẹ nhàng",0,0,0,0,0,0
"Nhà hàng view đẹp, đồ ăn ngon, phục vụ nhiệt tình đặc biệt là Hằng, Thắm, Hường Sẽ quay lại lần sau nếu có dịp",0,0,0,0,0,0
"Tôi cảm thấy rất hài lòng với sự phục vụ và những món ăn tại nhà hàng. Rất hi vọng sẽ được quay lại tại đây thêm nhiều lần về sau! Phục vụ bởi: Lân, Loan, Trường.",0,0,0,0,0,0
Nhà hàng của Em Hằng và Tu Hà và em Thắm rất tuyệt.  Nước dưa hấu rất ngon  Chanh leo hơi chua  Nếu có cơ hội sẽ quay lại,0,0,0,0,0,0
"Nhà hàng phục vụ rất chuyên nghiệp, đồ ăn ngon, hợp khẩu vị từng thành viên trong gia đình. Đặc biệt là bạn phục vụ Hằng và bạn Thắm, bạn Nga phục vụ khách rất nhiệt tình. Bạn quản lý inox thân thiện và vui tính!",0,0,0,0,0,0
"Chung tôi đã có một bữa tiệc sinh nhật vui vẻ, tuyệt vời và ấm áp tại Nhà Hàng jw cafe, View đẹp, đồ ăn ngon, phong phú. Nhân viên chuyên nghiệp, thân thiện, nhiệt tình ❤️. Cảm ơn quản lý Mrs Hường và Mrs...Thêm",0,0,0,0,0,0
"Nhà hàng phục cụ đồ ăn ngon, chu đáo. Nhân viên thân thiện, nhiệt tình và vui vẻ đặc biệt là NV Hằng, Long và Trường.Thêm",0,0,0,0,0,0
"Ở đây tôi được ăn nhiều món ngon và đặc Việt là 2 món gan ngỗng và tôm hùm.Ngoài ra ở nhà hàng còn có View ngắm cảnh đẹp để có thể thoải mái vừa ăn vừa ngắm cảnh.Bên cạch đó phục vụ Thu, Lân...Thêm",0,0,0,0,0,0
"Được gia đình dẫn đến đây ăn mấy lần. Lần đầu tiên bước vào đã thấy ấn tượng vì nhà hàng được trang trí rất đẹp, đồ ăn bày biện hợp lý vừa nhìn đã thấy ngon rồi Phong cách phục vụ ở đấy cho mình cảm thấy rất ấm cúng, thoải mái. Các anh chị nhân viên phục vụ chuyên nghiệp và nhiệt tình. Đặc biệt là bạn Ngân rất tận tình phục vụ khách hàng trong đó có mình và gia đình, cần gì gọi bạn ấy đều niềm nở và nhiệt tình phục vụ. Nói chung nếu có cơ hội lần nữa mình vẫn muốn đến thưởng thức đồ ăn ở đây và được các bạn nhân viên ở đây phục vụ",0,0,0,0,0,0
"Ngày hôm nay là sinh nhật của mami, tôi chọn nhà hàng này có không gian rộng rãi, rất nhiều món ăn. Có các khu:""đồ ăn Nhật, Hàn, Ý, Hồng Kông"" nhưng mình thích nhất là lợn sữa quay,sườn bò nướng,...Mình còn thích các món tráng miệng.Nhân viên ở đây rất nhiệt tình,chu đáo,thân thiết và vui vẻ như chú Minh,chú Inox. Mình rất thích được thường xuyên đến nhà hàng này.",0,0,0,0,0,0
"Cảm ơn nhà hàng đã cung cấp dịch vụ rất tốt , Món ăn rất ngon và phục vụ rất là tốt, các món tráng miệng rất ngon, đa dạng. nhân viên phục vụ tên Đạt rất là nhiệt tình và chu đáo. Anh Thắng inox phụ trách quản lý nhà hàng này thì rất là nhiệt tình chu đáo trong việc tư vấn và hướng dẫn khách hàng sử dụng dịch vụ",0,0,0,0,0,0
"Tôi cảm thấy hài lòng khi dùng bữa tại nhà hàng các bạn. Thu, Hăng rất chu đáo và thân thiện. Cám ơn nhiều!",0,0,0,0,0,0
"Thật cảm ơn toàn bộ các bạn. Khách sạn vô cùng đẹp dịch vụ chuyên nghiệp . Cảm ơn bạn TUHA, LinhVu và HằngBuoi đã phục vụ lịch thiệp tại nhà hàng JW Cafe. Chúng tôi đã có một bữa sáng vô cùng tuyệt vời. Hẹn gặp các bạn vào ngày gần nhất. Cảm ơn vì đã đem lại điều tuyệt vời khi chúng tôi ở đây",0,0,0,0,0,0
nhà hàng đẹp sang trọng. không gian đep. đồ ăn ngon. đặc biêt bạn Hằng và Chung phục vụ rất chuyên nghiệp. đội ngũ lễ tân rất xinh và đáng yêu. Linh Vũ và Tú Hạ. nhất định sẽ quay lại,0,0,0,0,0,0
"T đến bữa trưa buffet ở nhà hàng, t thích nhất món shushi và sashimi rất tươi, thích các loại nước hoa quả đặc biệt dứa, cảm ơn nv phục vụ Thu, Thắm, Hằng, Chung , Phương",0,0,0,0,0,0
"Hnay 8.3 tôi đã có sự trải nghiệm rất tuyệt vời,đồ ăn ngon.các laouj hải sản tươi ngon.đặc biệt shushi rất là thik.Bạn Inox chia sẻ rất nhiu về nhà hàng.chăm sóc tôi rất nhiệt tình.chcas chắn quay lại vào nhày gần nhất:ll",0,0,0,0,0,0
"Nhà hàng rất nhiều món tự chọn, View đẹp bên cạnh hồ nước! Nhân viên rất friendly, khung cảnh tuyệt vời! Nhà hàng có kết nối với các trung tâm hội nghị, với nhiều phòng họp đẹp",0,0,0,0,0,0
"Tôi hài lòng về dịch vụ của nhà hàng, với không gian yên tĩnh, view đẹp và chất lượng dịch vụ của các bạn nhân viên ở đây. Cảm ơn bạn Hường, giám sát cùng các em Hiệp, Trường, Hằng đã cho chị cảm giác ấm cúng thân thiện nhé. Có con nhỏ đi cùng nhưng tôi đã có 1 bữa trưa rất tuyệt vời vì đc các bạn support trong việc chăm sóc em bé! Thanks and love you all!",0,0,0,0,0,0
"Hôm nay đi ăn buffe tại JW Cafe. Nhà hàng sang trọng, đồ ăn Nhật, Ấn rất ngon và các anh chị nhân viên phục vụ rất nhiệt tình như Minh, Dương và Nga Đặc biệt, anh quản lý đẹp trai và nhiệt tình giới thiệu các món ăn chứ Lần sau nếu có cơ hội nhất định sẽ ghé lại nhà hàng lần nữa",0,0,0,0,0,0
"Nhà hàng view đẹp, mới, thức ăn ngon, nhân viên nhiệt tình, đặc biệt là bạn Hằng, Chung và Trường rất dễ thương!!",0,0,0,0,0,0
"Tôi rất vui chào xuân mới trong một không gian sang trọng lịch sự & được ăn những móng ăn ngon, được phục vụ chu đáo tận tình. Cảm ơn Nga cảm & Thắng Inox đã tư vấn và phục vụ anh Tôi sẽ quay lại đây để sử dụng dịch vụ và ăn những món ăn ngon của nhà hàng. Happy day in JW cafe.",0,0,0,0,0,0
"Đồ ăn phong phú: thịt bò úc , sashimi, shushi, mỳ ý, phở , tôm , hàu..., đồ uống đa dạng , đồ tráng miệng các loại bánh ngon : tiramisu ... hoa quả tươi ngọt , chè ăn vừa miệng không bị ngọt quá . phục vụ tận tình nhà hàng rộng rãi và ấm cũng Lân, Long, Vincent , Yên",0,0,0,0,0,0
"Bữa tối cuối năm tại nhà hàng JW cafe với không gian đầm ấm mang đậm tết Việt Nam, đồ hải sản tươi ngon đặc biệt là quầy đồ Nhật với các món ăn như bánh xèo, cá trích, cá ngừ, cá hồi, cừu nướng, bò nướng và các món tráng miệng. Nhân viên rất nhiệt tình và nhanh nhẹn như các bạn: Bạn Lân, Yên , Long, Hùng quầy Nhật. Bạn quản lý Vincent rất chu đáo.",0,0,0,0,0,0
"Phải dùng từ "" tuyệt vời"" dành cho nhà hàng này. Các món ăn phong phú, đa dạng, phù hop với từng khẩu vị khác nhau. Khung cảnh thì quá chi là đẹp. Nhưng điều làm mình thấy thuc su funny nhất là đuoc 2 bạn nhân vien TẤN và HOA phục vụ cho bàn của mình , các bạn rất chiều lòng thực khách và vui vẻ. Chắc chắn mình sẽ quay trở lại đây thêm nhiều lần nữa ❤️❤️❤️",0,0,0,0,0,0
Hôm nay gđ tôi dự ở nhà hàng jw cafe. Tôi rất hài lòng với các món ăn và sự phục vụ tận tình. Cảm ơn jw cafe.,0,0,0,0,0,0
"Chất lượng đẳng cấp 5* Đặc biệt nhân viên Thu, Thắm, Chung, Inox...phục vụ chu đáo và ngiệt tình.Trân trọng cảm ơn nhà hàng.",0,0,0,0,0,0
"Nhà hàng ăn rất ngon tốt về rất tuyệt , Đồ ăn rất ngon Thực đơn phong phú , Đồ ăn rất tuyệt vời chúng tôi lần sau lại đến tiếp cảm ơn các bạn rất tốt",0,0,0,0,0,0
"Món ăn rất tươi và ngon. Phong cách phục vụ nhiệt tình, chu đáo. Cách bày trí món ăn rất phù ơợp. Cảm ơn nhà hàng về một bữa tối vui vẻ bên bạn bè. PHUC VU : Lân, Minh, Tương, Thanh, Linh back, Vicent, Linh meo",0,0,0,0,0,0
"Món ăn rất tươi và ngon. Phong cách phục vụ nhiệt tình, chu đáo. Cách bày trí món ăn rất phù ơợp. Cảm ơn nhà hàng về một bữa tối vui vẻ bên bạn bè. PHUC VU : Lân, Minh, Tương, Thanh, Linh back, Vicent, Linh meo",0,0,0,0,0,0
"Không gian nhà hàng đẹp, đồ ăn ngon, hải sản rất tươi, nhân viên phục vụ nhiệt tình. Cảm ơn bạn Yên, Lân, Thực đã giúp chúng tôi có một buổi tối vui vẻ.",0,0,0,0,0,0
Phục vụ nhà hàng phục vụ khách hàng rất tận tình và chu đáo. Đáp ứng được mọi yêu cầu của khách hàng. Bữa ăn rất tuyệt <3,0,0,0,0,0,0
"Đồ ăn ngon , service rất tốt , nhân viên phục vụ thân thiện, không gian nhà hàng thoải mái, thanh lịch. (LÂN,Yên, Minh, Tưởng)",0,0,0,0,0,0
"Tôi đã đến đây 1 vài lần và luôn được chào đón từ các nhân viên của nhà hàng. Đồ ăn ở đây rất ngon đặc biệt là cuối tuần có thêm rất nhiều hải sản, tôm hùm và các loại bánh ngọt. Đồ uống cũng rất ngon, thích nhất là khi nhận được sự quan tâm từ các bạn nhân viên ở đây, cảm ơn bạn Yên đã cho chúng tôi 1 buổi tối vui vẻ.",0,0,0,0,0,0
"Đồ ăn tuy hơi ít nhưng được cái không gian nhà hàng đẹp, dịch vụ trên cả tuyệt vời  đặc biệt là cả 5 bạn nhân viên đều rất nhiệt tình : Hằng , Dương, Lân , Nga, Linh black luôn giúp khách chụp hình. Lần sau mình sẽ tới nữa ☺️",0,0,0,0,0,0
"Món ăn đa dạng, ăn ngon. Nhà hàng rộng rãi. Nhân viên phục vụ thân thiện và cởi mở (Lan, Thu, Minh, Long, Nga Cs)",0,0,0,0,0,0
"Nhà hàng buffet quốc tế, có đủ các quầy Trung, Hàn, Nhật, Ấn, Âu, Việt, quầy trang miệng thì rất nhiều lựa chọn và vô cùng đẹp mắt, bạn mình đi cùng thì thích nhất quầy Nhật, sashimi ở đây rất tươi. Mình dùng bữa trưa ở đây vào Chủ Nhật, bạn nhân viên giới thiệu đây là bữa duy nhất theo kiểu rạp xiếc được tổ chức trong tuần, công nhận nhà hàng tổ chức rất công phu, có ban nhạc, có ảo thuật. Phục vụ rất tốt, chu đáo. Cám ơn bạn Hoa, Linh sư tử, Thực đã mang đến một bữa trưa tuyệt vời!",0,0,0,0,0,0
"Nhà hàng đẹp. Đồ ăn tươi, ngon. Nhân viên (Tưởng, Thu, Lân, Nga -cs, Dasol) phục vụ rất chuyên nghiệp! Cảm ơn JW Cafe đã cho gia đình mình những dịp sum họp ấm áp, vui vẻ!",0,0,0,0,0,0
"Đây là một trong những nhà hàng bufet có số lượng món ăn phong phú và đa dạng nhất HN. Chất lượng đồ ăn rất ngon và sạch sẽ . Không gian đẹp . View bên ngoài hồ tăng thêm ánh sáng nữa thì tuyệt vời:)). Nhân viên có tác phong rất chuyên nghiệp,nhiệt tình (ms linh supervisor, ms sang). Waitress rất thân thiện và chu đáo( ms trang,ms thu, mr lân). Very good!!!",0,0,0,0,0,0
"Nhà hàng buffet ngon, view đẹp. Nhân viên phục vụ nhiệt tình, lịch sự: Minh, Nga, Thu , Dương. Sẽ ghé thường xuyên",0,0,0,0,0,0
"Nhà hàng đẹp. Đồ ăn phong phú, ngon, hợp khẩu vị. View đẹp. Phục vụ nhiệt tình sereby lân, thu, thực, nga.Thêm",0,0,0,0,0,0
"Khung cảnh lãng mạnh. Đồ ăn nhìn chung chất lượng hơn tất cả các nhà hàng buffet 5* hiện tại trên địa bàn Hà Nội. Tuy nhiên, cơm trong món sushi thường xuyên bị cứng và k hấp dẫn. Nhưng trái lại nước hoa quả...Thêm",0,0,0,0,0,0
Nhà hàng đẹp. Đồ ăn phong phú. Nhân viên phục vụ tên Thu nhiệt tình giúp đỡ khách.không gian ấm cúngThêm,0,0,0,0,0,0
"Tuần trước tôi có tham gia buổi hội thảo tại jw tôi thấy rất hài lòng với đồ ăn tại nhà hàng jw cafe , đặc biệt là sự tiếp đón và phục vụ niềm nở nhiệt tình chuyên nghiệp của các bạn nhân viên như bạn Linh supervisor , bạn Phương, Hoa và bạn Linh blue, không gian nhà hàng thật tuyệt !",0,0,0,0,0,0
"Minh di vao ngay thuong nen cam nhan khong duoc nhu ky vong, mon an kha it. Nhieu mon het nhung khong duoc mang them ra . Dich vu thi kha la tot, khi minh an xong co bao hom nay sinh nhat van duoc nha hang mang banh sinh nhat ra",0,0,0,0,0,0
"Tôi có ăn tại Nhà hàng JW cafe cuối tuần vừa rồi. Tôi rất thích cách trang trí của nhà hàng JW cafe. Nhưng ấn tượng hơn cả vẫn là đồ ăn ngon và chất tượng tốt. Hải sản ở đây lúc nào cũng làm tôi thấy hoa mắt vì cách trình bày bắt mắt và hương vị quá ngon. :D, Ms. Thư quản lý thì cực kỳ nhiệt tình mà mến khách, chị rất niềm nở và chuyên nghiệp khi chào đón và hướng dẫn tôi vào bàn, làm cho tôi cảm thấy mình thực sự đặc biệt và được quan tâm trong bữa tối hôm đó. Ms. Duyen phục vụ bàn tôi hôm ấy cũng rất chu đáo tỉ mỉ, rất quan tâm đến cảm nhận của khác để take care và Mr. Tuong thì cũng rất nhiệt tình giới thiệu về đồ ăn đa dạng có trong nhà hàng cho chúng tôi. Đầu bếp mang đồ ăn nóng ra cho khách rất nhanh và tất nhiên cũng rất ngon nữa. Cám ơn Ms.Ngan Sale F&B đã giúp tôi đặt bàn lần này và những lần trước tại French Grill cũng như Crystal Jade Restaurant. Thực sự là một trải nghiệm tuyệt vời và khó quên.",0,0,0,0,0,0
"Nhà hàng này nhiều món ăn tươi ngon, đồ tráng miệng thì tuyệt vời. Nhân viên rất lịch sự, thân thiện như bạn Hường, Hằng, Hiệp, Mỹ...các bạn này luôn rất ân cần, chu đáo. Bữa ăn thấy thú vị và ngon miệng. Mình luôn muốn quay lại đây ❤️",0,0,0,0,0,0
"Lần đầu mình tới nhà hàng, khá là bỡ ngỡ. Không gian của nhà hàng sang trọng, cách trang trí rất đẹp mắt, nhân viên nhà hàng cực kì thân thiện. Vì là lần đầu nên mình k biết chọn món gì, bạn Mỹ đã giới thiệu cho mình n món rất ngon mà giá cả lại hợp lý. Mình rất hài lòng vs bữa ăn và chắc chắn sẽ quay lại n lần.",0,0,0,0,0,0
"Chủ nhật tuần trước mình có đến ăn tại nhà hàng jwcafe, đồ ăn tối chủ nhật ở đây rất ngon với món tôm hùm bỏ lò. Bạn nhân viên tên Mỹ đã giới thiệu và giúp mình lấy thêm món gan ngỗng ăn rất mềm và thơm. Mình sẽ quay lại nhà hàng thường xuyên. :x",0,0,0,0,0,0
"nhà hàng buffet Jw Cafe có không gian sang trọng. cách trang trí và khu vực lấy đồ ăn cho khách hết sức thuận tiện. Đồ ăn ở đây rất ngon nhất là khu vực shashimi và khu vực đồ nướng hải sản. đồ ăn tráng miệng rất phong phú có cả các loại chè 3 miền và các loại bánh ngọt thật ngon và tinh tế trang trí thì đẹp mắt.Nhân viên phục vụ tận tình chu đáo chăm sóc khách rất cẩn thận như bạn Đạt ,Yến, Sang. Tú Anh Nhất là 2 bạn quản lý Thư . Diu và Inox luôn hỏi thăm chúng tôi trong suốt quá trình ăn uống .Cảm ơn các bạn đã cho tôi một trải nghiệm thật tuyệt vời.",0,0,0,0,0,0
"Lần đầu tới nhà hàng tôi rất hài lòng giá cả hợp lý , cảm thấy rất thân thiện và hài lòng với bạn Hostess Tên Sang,Thanh. Và a Tấn bartender anh Inox ,cùng cả bạn Minh bạn Loan đã phục vụ nhiệt tình chu đoán tôi nhất định sẽ quay lại lần sau Cảm ơn nhà hàng đã cho tôi có một bữa tối ngon miệng ấm áp",0,0,0,0,0,0
"Hôm nay tôi và gia đình đến nhà hàng jw cafe rất vui vẻ và ngon miệng. Đồ ăn phong phú với nhiều hải sản tươi ngon. Cảm ơn nhân viên phục vụ tên Thu, Minh, Yên, Loan, Giang, Linh, Tú Anh, Sang, Nam và Quản lý Inox",0,0,0,0,0,0
"Hnay 15\6/2017 là một ngày đặc biệt với gia đình tôi .Đã lâu lắm rồi Gia đình tôi với tập trung đông đủ như thế ,đến nhà hàng các bạn là welcome tôi rất nồng âm Service thì trên cả tuyệt vời các bạn như Linh Thu Minh Loan Nam tTấn Yên Giang đưa đến chúng tôi những dịch vụ thật là chuyên nghiệp ,con anh quản lý Inox tư vấn về đồ ăn cho gia đình tôi các loại nước hoa quả tươi thì quá là tươi ngon tuyệt vời đồ ăn thì quầy nhật là tôi thích nhất có quá nhiều thứ ở đây không thể kể hết Bạn chỉ có thể đến trải nghiệm tận nơi. từ giờ đến cuối tháng Nhà tôi còn một bữa tiệc nữa vì ở nơi đây chưa bao giờ khiến tôi thất vọng!!! :-) :-)",0,0,0,0,0,0
"Nhà hàng sạch sẽ, phục vụ tận tình, phục vụ luôn mỉm cười và chào đón khách hàng. Em ấn tượng nhất là chị nhân viên Hằng, phục vụ đồ uống nhanh nhẹn tận tình. Anh Long cũng như vậy.",0,0,0,0,0,0
"Em thực sự rất hài lòng với sự nhiệt tình của các nhân viên, đặc biệt là chú Inox và anh Minh. Nhà hàng rất đẹp,sang trọng, thức ăn ngon, đa dạng. Có một lần đi ăn vào tuần lễ ẩm thực Australia, em rất thích món beef pie. Hy vọng nhà hàng sẽ đưa món đó vào phục vụ. À có lần còn được tổ chức sinh nhật ở đây, em thực sự rất vui và nhạc nhiên khi được tặng bánh sinh nhật, chúc mừng sinh nhật ở đây. Chắc chắn em sẽ còn quay lại đây nhiều lần khác nữa ạ",0,0,0,0,0,0
Đã đen nhà hàng qua quảng cáo. Đồ ăn ko nhiều như mong đợi. Tuy nhiên đổi lại cách phục vụ khá tốt. Gđ có trẻ nhỏ và đã chọn dc chỗ ngồi tốt. Thanks bé Hường đã giúp gđ mình có buổi tối khá ok,0,0,0,0,0,0
"Tôi đã đến ks cùng gđ, nhà hàng Jw cafe không gian đẹp, đồ uống và ăn ngon, thisch nhat món bò nướng tại quầy hàn quốc, nước ép dưa hấu tươi ngon, bạn Thu phục vụ nhiệt tình chu đáo. Gia đình tôi sẽ quay lại đây",0,0,0,0,0,0
"Bữa trưa đẹp vì món ăn hoàn hảo, thái độ phục vụ rất chuyên nghiệp, khung cảnh đẹp,... Trong đó tôi có ấn tượng tốt với Lê Chanh một phục trách khu vực bếp, có nụ cười rất đẹp và những món ăn khu cô phụ trách rất ấn tượng với khẩu vị khá vừa miệng tôi, nếu nói là rất tuyệt vời cũng không thừa. Tôi có dịp sẽ lại muốn trở lại nhà hàng để dùng bữa. Cảm ơn các bạn!",0,0,0,0,0,0
Cuối tuần trước tôi có cho 2 con đi ăn tại Jw Cafe. Do nhà hàng đông nên ngồi bàn sau cột không được đẹp lắm. Nhưng bù lại được bạn Đạt chăm sóc rất nhiệt tình và quan tâm đến bữa ăn của 2 con tôi. Tôi rất vui và an tâm khi đưa con đến đây ! Chắc chắn sẽ quay lại !,0,0,0,0,0,0
"Nhà hàng đẹp , nhân viên Yên and Hang vụ rất tốt và dễ thương . Đồ ăn tương đối ngon tuy nhiên đồ hải sản mình ăn k quen lắm :)) . Anyway mình rất hài lòng .i'll come back soon !",0,0,0,0,0,0
"Tôi và gia đình đến đây ăn rất nhiều lần cảm thấy buffet ở đây rất ngon đa dạng phong phú,không gian nhà hàng đẹp rộng rãi.Nhân viên phục vụ trẻ ngoan nhiệt tình.Cám ơn bạn Minh đã giúp gia đình tôi có 1 bữa tối ngon miệng vui vẻ!",0,0,0,0,0,0
"Nhà hàng đẹp, đồ ăn rất ngon, phục vụ nhiệt tình ( chị Hằng Bar & chị Thu). Nhà hàng cũng phục vụ các món ăn và đồ uống ấn độ rất thú vị.",0,0,0,0,0,0
"Không gian nhà hàng đẹp, ấm cúng Đồ ăn phong phú 2 em Hằng, Duyên phục vụ rất chuyên nghiệp, chu đáo Tôi sẽ thường xuyên quay lại",0,0,0,0,0,0
"Gia đình tôi đã có một noel trên cả tuyệt vời tại nhà hàng JW CAFE.Các món ăn ở đây rất ngon đặc biệt là đồ tráng miệng.Nhân viên phục vụ nhiệt tình.Cám ơn anh chàng phục vụ đẹp trai tên Minh đã tặng cho tôi và bạn tôi những túi quà nhỏ nhắn,xinh xắn,đáng yêu :)",0,0,0,0,0,0
"Đêm 24 tôi và gia đình có đến nhà hàng JW CAFÉ để thưởng thức đêm giáng sinh ấm áp tại nhà hàng 5 sao này.Khi đến trước nhà hàng tôi ấn tượng với cách trang trí bằng các khối băng hình cây thông noel,con cá rất là đẹp.Buffet rất nhiều món ngon,trang trí đẹp mắt.Trong khi dùng bữa chúng tôi còn được nghe ca sĩ hát và nhiều chương trình rất hoàng tráng ^^.Tôi cám ơn a Minh đã phục vụ gia đình tôi rất chu đáo dù rất đông khách.A còn tặng tôi nhiều món quà từ ông già noel nữa,tôi rất thích.",0,0,0,0,0,0
"Nhà hàng đẹp rộng rãi đẳng cấp.Buffet ở đây rất ngon,đồ ăn rất đa dạng đặc biệt là tôm hùm nướng phô mai,gan ngỗng,sườn bò nướng và các loại hải sản tươi.Nhân viên phục vụ nhiệt tình.Tôi rất ấn tượng với nhân viên tên Minh phục vụ rất chuyên nghiệp,chu đáo luôn tươi cười với khách.Tôi sẽ đến đây nhiều lần nữa.",0,0,0,0,0,0
"Nhà hàng rất tuyệt và cảm ơn bạn Thu Ly rất nhiều vì bạn đã giúp cho gia đình tôi cảm thấy vui, cảm ơn bạn Inox đã giới thiệu cho gia đình tôi biết đến những đồ ăn rất ngon của nhà hàng.",0,0,0,0,0,0
"Bữa tối tuyệt vời với sự phục vụ của ""Thu lyy ""từ nhà hàng jw cafe. Đồ ăn tuyệt vời cùng phong cách phục vụ chuyên nghiệp! Cám ơn nhà hàng jw cafe về bữa tối, hẹn gặp lại các bạn!",0,0,0,0,0,0
"Vợ chồng tôi cùng gia đình người bạn vừa ăn tối tại đây. Thật sự tuyệt vời. Đồ ăn rất ngon, đặc biệt là các món ăn Nhật Bản, còn ngon hơn cả các nhà hàng chuyên đồ Nhật. Nhân viên rất nhiệt tình đặc biệt là Inox đã tư vấn cặn kẽ cho tôi tới từng món ăn, cách ăn và cả câu chuyện về các món ăn đó. Tôi thật sự cảm thấy vô cùng ấn tượng",0,0,0,0,0,0
"Jw cafe luôn là lựa chọn hàng đầu của tôi,khi tiếp khách cũng như đi với gia đình!tôi rất thích shushi ,sasimi,đồ nướng hàn quốc ở đây rất ngon,Nước trái cây rất tươi ngon,lần nào cũng vậy mr inox cũng nhiệt tình giúp chúng tôi có bữa ăn thật ngon ,cách ăn như nào,tư vấn cách chọn rượu vang,tôi rất hài lòng!chắc chắn đây là nhà hàng chúng tôi sẽ đến những lần sau!",0,0,0,0,0,0
Gia đình tôi đã có một bữa tối thật sự ý nghĩa tại đây. Cách bày trí nhà hàng khá sang trọng. Quầy buffet khá đa rạng và phong phú rất hợp với khẩu vị của gia đình tôi. Đặc biệt chúng tôi thật sự ấn tượng với món phở và được bạn đầu bếp tên Đức chia sẻ bí quyết từ cách chọn nguyên liệu đến gia vị để có được một bát phở ngon. Thật sự ấn tượng. Tôi và gia đình nhất định sẽ quay lại.,0,0,0,0,0,0
"Hôm trước, nhân dịp sinh nhật con gái tròn 1 tuổi, gia đình tôi đã có 1 buổi tối thật tuyệt vời tại nhà hàng JW Cafe. Đồ ăn rất ngon, nhân viên phục vụ rất nhiệt tình. Đây đúng là một lựa chọn sáng suốt, là 1 nơi đáng để đến, rất cám ơn các bạn nhà hàng JW cafe.",0,0,0,0,0,0
"Tôi cùng gia đình đến dùng bữa tại nhà hàng, tôi rất thiks không gian và món ăn tại đây, đặc biệt là thái độ phục vụ của nhân viên phục vụ tại đây! Đã nhiều lần do đặt chỗ hơi muộn hoặc đến mà ko đặt trước, nhưng đã được các anh chị phục vụ rất chu đáo, luôn sẵn sàng làm hài lòng khách hàng...đã làm hội viên của bên khách sạn gần 2 năm tôi luôn được anh Đình Hà quản lý luôn phục vụ gia đình tôi rất chu đáo, ân cần, em Thắng inox cũng là một nhân viên rất nhiệt tình và năng nổ...và toàn thể anh chị e nhà hàng. Cảm ơn nhà hàng và các anh chị nhân viên luôn đem lại cho gia đình tôi những bữa ăn thật vui và ngon miệng...Chúc nhà hàng luôn đông khách và chất lượng luôn nâng cao làm hài lòng những thực khách khó tính nhất!!!!",0,0,0,0,0,0
"Đã có dịp trải nghiệm tại nhà hàng này. Ấn tượng đầu tiên là sự sang trọng, không gian đẹp, tầm nhìn rất thoáng, nhưng cái gây ấn tượng mạnh hơn là sự thân thiện, chu đáo trong phục vụ. Việc lắp đặt xung quanh những tấm kính lớn làm thoáng tầm mắt nhìn sang khu hồ và xa xa là Trung tâm Hội nghị quốc gia tạo ấn tượng phóng khoang mà yên tĩnh. Nếu đi gia đình hoặc hai người thì đều tuyệt vời.",0,0,0,0,0,0
"Cuối tuần trước chúng tôi đến ăn tối tại JW Cafe. Không gian đẹp, rất nhiều món ăn ngon mà cả gia đình tôi thích. Bạn nhân viên phục vụ tên Đạt rất dễ mến, rất ân cần thân thiện và quan tâm tới mấy bạn nhỏ nhà tôi. Cảm ơn bạn Đạt, cảm ơn nhà hàng JW Cafe!",0,0,0,0,0,0
"Đây là nhà hàng Buffet ngon nhất mà tôi từng đến. Món ăn đa dạng, tươi ngon. Đặc biệt, tôi rất ấn tượng với nhân viên ở đây. Đội ngũ nhân viên trẻ, nhiệt tình. Tôi ấn tượng nhất với bạn Hường (rất nhiệt tình, chu đáo và niềm nở với mọi khách hàng). Tôi sẽ đến đây vào lần sau cùng với bạn bè.",0,0,0,0,0,0
"Nhân dịp sinh nhật con trai tôi, gia đình đã chọn nhà hàng JW Cafe, không gian rộng và sạch sẽ, một số món ăn âu tôi và con trai rất thích như Phô mai trâu trắng (Italia)..., Bạn Thắng có biệt hiệu Inox phục vụ chuyên nghiệp và tận tình, bạn Đạt đã hỏi các thông tin sở thích của con trai tôi, tạo cho các con cảm giác ấm cũng thân thiện...",0,0,0,0,0,0
"Tối 12/07/2016, tôi và gia đình gồm 5 người đã đến ăn tối tại nhà hàng JW Cafe, các món ăn ngon, đẹp mắt, tôi ấn tượng và thích ăn các món ăn Nhật. Đặc biệt trong không gian ấm cúng, sang trọng đó, gia đình tôi đã được bạn Thắng INOX và Quản Lý Đạt phục vụ nhiệt tình, chu đáo, hướng dẫn các vị trí đặt món ăn và sắp xếp bàn gọn, sạch sẽ và chuyên nghiệp, Cảm ơn hai bạn...!",0,0,0,0,0,0
"Nhà hàng buffet tuyệt vời nhất Hà Nội. Không gian sang trọng, rộng rãi, view hồ nước xung quanh nhà hàng. Đặc biệt nhân viên rất nhiệt tình và đồ ăn rất tươi ngon",0,0,0,0,0,0
